,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Bundesliga,2014,16,Hertha Berlin,34,9,8,17,36,52,35,32.6564319,-3.343568099999999,29.625333899999998,46.198192500000005,-5.801807499999995,43.924949500000004,-14.2996156,11.58538937468333,6.815630553897544,96,196,36.10520000000001,1.1052000000000106
Bundesliga,2014,17,Freiburg,34,7,13,14,36,47,34,38.688020599999994,2.6880205999999944,31.868181600000003,45.910677,-1.0893230000000003,44.39512700000001,-12.5269454,13.476948602014561,8.307599284306658,229,232,43.0214,9.0214
Bundesliga,2014,18,Paderborn,34,7,10,17,31,65,31,36.079765,5.079765000000002,35.321988000000005,55.77042,-9.229579999999999,50.46600599999999,-15.144017999999999,11.719607902837353,6.6439865920936585,147,233,36.1625,5.162500000000001
Bundesliga,2015,1,Bayern Munich,34,28,4,2,80,17,88,77.04149699999999,-2.9585030000000074,70.221487,20.794377400000002,3.794377400000002,19.278818400000002,50.94266859999999,6.56320486015904,23.11924857533744,353,103,77.96849999999999,-10.031500000000008
Bundesliga,2015,2,Borussia Dortmund,34,24,6,4,82,34,78,83.410238,1.4102380000000068,78.84443800000001,29.177493100000003,-4.822506899999997,26.146554100000003,52.6978839,7.6988815256547545,18.386425349878408,387,126,76.5776,-1.4223999999999961
Bundesliga,2015,3,Bayer Leverkusen,34,18,6,10,56,40,60,52.907869000000005,-3.092130999999995,50.634696999999996,41.235820600000004,1.2358206000000038,35.931560600000005,14.703136400000002,6.165958339644739,8.52166244061262,243,165,56.6645,-3.3355000000000032
Bundesliga,2015,4,Borussia M.Gladbach,34,17,4,13,67,50,55,53.66895400000001,-13.331045999999994,50.63784200000001,49.069220800000004,-0.9307791999999964,43.0070818,7.630760199999999,8.310616036010483,11.972255773641583,243,186,50.0596,-4.940399999999997
Bundesliga,2015,5,Schalke 04,34,15,7,12,51,49,52,47.129821,-3.8701790000000003,43.340942999999996,47.883319900000004,-1.1166800999999964,45.6099959,-2.269052900000002,9.777486732810324,10.325189940495083,228,197,45.624199999999995,-6.375800000000005
Bundesliga,2015,6,Mainz 05,34,14,8,12,46,42,50,47.914203,1.9142030000000005,47.156513000000004,47.26891599999999,5.26891599999999,41.94533599999999,5.211177,9.40591442366563,8.292618936319146,194,195,46.6661,-3.3339
Bundesliga,2015,7,Hertha Berlin,34,14,8,12,42,42,50,35.89502199999999,-6.10497800000001,33.62168799999999,43.940926,1.9409259999999975,40.909831,-7.288143,13.359182816591156,10.428040443812073,147,181,44.1598,-5.840200000000003
Bundesliga,2015,8,Wolfsburg,34,12,9,13,47,49,45,49.489405,2.489404999999998,47.216081,41.618975,-7.381025000000001,40.103419,7.112661999999999,10.501648122098596,13.29592171496149,177,195,52.38249999999999,7.382499999999993
Bundesliga,2015,9,FC Cologne,34,10,13,11,38,42,43,42.872219,4.872219000000001,39.841118,44.42884599999999,2.428845999999993,41.397746999999995,-1.5566290000000003,17.188077895333947,10.080804935500463,178,207,46.627300000000005,3.6273000000000053
Bundesliga,2015,10,Hamburger SV,34,11,8,15,40,46,41,38.753566000000006,-1.2464339999999936,36.48048200000001,51.185749,5.185749000000001,47.3968717,-10.9163897,8.958870115219367,7.937922783450614,149,208,38.6157,-2.384300000000003
Bundesliga,2015,11,Ingolstadt,34,10,10,14,33,42,40,41.023729100000004,8.023729100000004,33.4250831,45.819033999999995,3.819033999999995,42.787924000000004,-9.3628409,7.445723537417101,6.724930372410039,164,183,42.929199999999994,2.9291999999999945
Bundesliga,2015,12,Darmstadt,34,9,11,14,38,53,38,39.03133089999999,1.0313308999999933,36.000299899999995,51.061428,-1.9385720000000006,48.030395,-12.030095099999997,13.039857723178285,4.394457794857666,139,269,39.473099999999995,1.4730999999999952
Bundesliga,2015,13,Werder Bremen,34,10,8,16,50,65,38,50.1238214,0.12382139999999708,43.303841399999996,51.800028,-13.199972000000002,47.25343699999999,-3.9495956000000003,10.178238867745781,6.263669276358434,247,210,47.763099999999994,9.763099999999994
Bundesliga,2015,14,Augsburg,34,9,11,14,42,52,38,42.390457,0.39045699999999783,37.086008,55.653332999999996,3.6533329999999964,50.349065,-13.263057,10.919008369773303,9.705210238538081,119,249,41.1768,3.1768
Bundesliga,2015,15,Hoffenheim,34,9,10,15,39,54,37,39.554447999999994,0.5544479999999936,35.007801,60.40555600000001,6.405556000000011,58.889996000000004,-23.882195,10.216986862050064,9.230357901505236,198,292,36.166599999999995,-0.8334000000000046
Bundesliga,2015,16,Eintracht Frankfurt,34,9,9,16,34,52,36,32.949485800000005,-1.050514199999995,31.433938800000004,54.310385999999994,2.310385999999994,50.521497999999994,-19.0875592,11.853060985920077,8.788883883373757,170,237,33.5309,-2.4690999999999974
Bundesliga,2015,17,VfB Stuttgart,34,9,6,19,50,75,33,57.699662,7.6996619999999965,54.668642,65.055421,-9.944579000000004,61.245585,-6.576943,9.74584651529233,9.086825889580425,208,229,45.475899999999996,12.475899999999996
Bundesliga,2015,18,Hannover 96,34,7,4,23,31,62,25,32.429191599999996,1.4291915999999958,30.1558623,63.57609,1.5760900000000007,58.271649999999994,-28.115787700000006,13.6245418277933,8.398679305725715,134,246,26.4627,1.4627000000000017
Bundesliga,2016,1,Bayern Munich,34,25,7,2,89,22,82,73.90858900000002,-15.09141099999998,70.119949,27.042341,5.042341,24.769011000000003,45.350938,6.467687757640241,21.219964094030335,433,133,73.7622,-8.237799999999993
Bundesliga,2016,2,RasenBallsport Leipzig,34,20,7,7,66,39,67,55.0917263,-10.908273700000002,52.06061629999999,40.063821999999995,1.0638219999999947,36.27493,15.785686299999995,7.325248821705507,9.438418607899905,251,171,59.537,-7.463000000000001
Bundesliga,2016,3,Borussia Dortmund,34,18,10,6,72,40,64,74.908462,2.908462,69.604012,34.60547830000001,-5.394521699999991,33.0900843,36.5139277,7.852328112641171,13.933248506412424,316,163,68.05699999999999,4.056999999999988
Bundesliga,2016,4,Hoffenheim,34,16,14,4,64,37,62,54.503884000000006,-9.496115999999994,50.71517000000001,41.442142,4.442141999999997,39.039029,11.676141,9.419683779226412,11.5342576141106,186,212,55.44290000000001,-6.557099999999991
Bundesliga,2016,5,Hertha Berlin,34,15,4,15,43,47,49,38.150166999999996,-4.849833000000004,34.361354999999996,49.387267,2.3872670000000014,45.598456999999996,-11.237102,11.780293269051716,11.480841554656863,166,237,40.404700000000005,-8.595299999999995
Bundesliga,2016,6,FC Cologne,34,12,13,9,51,42,49,45.335524,-5.6644760000000005,42.304655,41.274053,-0.7259469999999979,38.242945,4.061709999999997,12.653170458887528,8.410501569013014,137,243,48.753800000000005,-0.24619999999999465
Bundesliga,2016,7,Freiburg,34,14,6,14,42,60,48,39.41105,-2.588949999999997,33.219049,54.620834,-5.379165999999998,50.074434,-16.855385,13.26320490160945,9.666809592426901,186,232,39.138099999999994,-8.861900000000006
Bundesliga,2016,8,Werder Bremen,34,13,6,15,61,64,45,42.99272,-18.00728,38.446054000000004,60.546285,-3.4537150000000025,52.96876,-14.522706000000001,13.044259385183484,7.62051059878533,213,236,38.8217,-6.1783
Bundesliga,2016,9,Borussia M.Gladbach,34,12,9,13,45,49,45,45.821755,0.8217550000000031,42.778103,44.438666,-4.561334000000002,40.649774,2.1283290000000017,11.283653801335861,12.481378067136342,211,218,47.31390000000001,2.313900000000011
Bundesliga,2016,10,Schalke 04,34,11,10,13,45,40,43,44.857644,-0.14235599999999948,41.82369,43.870803,3.870803000000002,36.205817,5.6178729999999995,9.253571015098236,10.940175942132933,182,211,46.365300000000005,3.365300000000005
Bundesliga,2016,11,Eintracht Frankfurt,34,11,9,14,36,43,42,43.590541,7.590541000000002,39.01461499999999,38.3329,-4.667099999999998,35.30179699999999,3.7128180000000004,8.07918316575917,10.284184528424401,171,164,50.6843,8.6843
Bundesliga,2016,12,Bayer Leverkusen,34,11,8,15,53,55,41,53.104216,0.10421600000000097,46.284537,50.380264000000004,-4.619735999999996,48.10692399999999,-1.8223869999999986,8.118763344438092,9.692457441748337,287,173,49.63369999999999,8.63369999999999
Bundesliga,2016,13,Augsburg,34,9,11,14,35,51,38,33.88275,-1.1172499999999985,30.851640999999997,52.26188500000001,1.2618850000000066,48.47299900000001,-17.621358,11.783889089843663,8.127520443504764,100,248,34.805099999999996,-3.194900000000004
Bundesliga,2016,14,Hamburger SV,34,10,8,16,33,61,38,31.914013,-1.0859869999999994,30.311258999999996,57.140191,-3.8598089999999985,51.065757,-20.754498,9.26465885661896,6.278069029794092,164,215,31.5102,-6.489799999999999
Bundesliga,2016,15,Mainz 05,34,10,7,17,44,55,37,42.363530000000004,-1.6364699999999957,37.059098,43.231438,-11.768562000000003,40.200331,-3.1412329999999997,8.978062600508746,7.412323811428692,164,189,46.4748,9.474800000000002
Bundesliga,2016,16,Wolfsburg,34,10,7,17,34,52,37,44.465999,10.465998999999996,42.19266999999999,46.851829,-5.148170999999998,43.062941,-0.8702710000000002,12.420980108142919,10.94005456150672,168,174,46.379,9.378999999999998
Bundesliga,2016,17,Ingolstadt,34,8,8,18,36,57,32,44.51090200000001,8.510902000000009,38.448692,49.189039,-7.810960999999999,43.097564999999996,-4.648873,8.215791591426045,7.226474434645627,224,177,42.537,10.536999999999999
Bundesliga,2016,18,Darmstadt,34,7,4,23,28,63,25,33.906823,5.906823000000003,28.602392000000002,68.041058,5.041058000000007,61.976001999999994,-33.37361,14.510748772645044,7.0279884341049685,129,292,26.4719,1.4719000000000015
Bundesliga,2017,1,Bayern Munich,34,27,3,4,92,28,84,76.54890499999999,-15.45109500000001,70.486685,30.63783501,2.63783501,27.321371010000004,43.16531399,8.482018588084465,22.41608672216908,375,117,73.51970000000001,-10.480299999999986
Bundesliga,2017,2,Schalke 04,34,18,9,7,53,37,63,46.829516,-6.170484000000002,39.251743999999995,39.41934870000001,2.4193487000000076,34.8604377,4.3913063,9.815007985403678,9.419936218489811,150,168,51.694700000000005,-11.305299999999995
Bundesliga,2017,3,Bayer Leverkusen,34,15,10,9,58,44,55,56.982825999999996,-1.0171740000000042,53.193926999999995,36.92152300000001,-7.078476999999992,32.374942000000004,20.818985,9.63530636563223,11.064621769666367,274,171,61.5385,6.538499999999999
Bundesliga,2017,4,Hoffenheim,34,15,10,9,66,48,55,50.71606,-15.283940000000001,46.78333299999999,45.195158,-2.8048420000000007,42.164045,4.619287999999999,11.712857246548193,11.589915240816948,251,202,49.8554,-5.144599999999997
Bundesliga,2017,5,Borussia Dortmund,34,15,10,9,64,47,55,66.097937,2.0979370000000017,61.551266999999996,40.855982,-6.144018000000003,38.582642,22.968625,8.524170258204336,15.415998507690817,289,172,63.1557,8.155700000000003
Bundesliga,2017,6,RasenBallsport Leipzig,34,15,8,11,57,53,53,51.422302,-5.577697999999998,47.633493,47.422263,-5.577736999999999,43.633384,4.000109,8.640599019390994,9.876323803943288,259,183,48.4744,-4.525599999999997
Bundesliga,2017,7,VfB Stuttgart,34,15,6,13,36,36,51,37.91217199999999,1.912171999999991,35.638844999999996,39.350573,3.350572999999997,34.803906,0.8349390000000003,12.531421540324896,11.286631499898204,148,204,46.6683,-4.331699999999998
Bundesliga,2017,8,Eintracht Frankfurt,34,14,7,13,45,45,49,41.059284,-3.940716000000002,39.543732,40.908612,-4.091388000000002,38.635284000000006,0.9084480000000013,9.628260788595748,10.069029527948251,193,160,47.192699999999995,-1.807300000000005
Bundesliga,2017,9,Borussia M.Gladbach,34,13,8,13,47,52,47,51.247335,4.247335,45.943067,52.088752,0.0887519999999995,49.057635000000005,-3.114568000000002,12.054731877182018,12.08167056322067,209,250,48.9304,1.9303999999999988
Bundesliga,2017,10,Hertha Berlin,34,10,13,11,43,46,43,38.57518449999999,-4.424815500000008,34.78630149999999,44.714014999999996,-1.2859850000000037,39.409576,-4.623274499999999,12.663579309677825,10.425007160187196,115,227,41.890499999999996,-1.1095000000000041
Bundesliga,2017,11,Werder Bremen,34,10,12,12,37,40,42,38.508370000000006,1.5083700000000064,38.508370000000006,43.465298,3.465297999999997,40.251510999999994,-1.743141,12.12132078793805,10.278130960859835,186,195,42.6959,0.6959000000000017
Bundesliga,2017,12,Augsburg,34,10,11,13,43,46,41,42.262212000000005,-0.7377879999999948,39.231112,40.81558,-5.184420000000003,38.542249999999996,0.6888620000000008,10.598276704984421,9.517158533155314,154,228,45.8975,4.897500000000001
Bundesliga,2017,13,Hannover 96,34,10,9,15,44,54,39,41.218369,-2.7816309999999973,37.28787500000001,54.362708,0.3627079999999978,51.33167799999999,-14.043803,11.094258493844293,8.561662271706677,174,224,39.5837,0.5837000000000003
Bundesliga,2017,14,Mainz 05,34,9,9,16,38,52,36,31.646729999999998,-6.353270000000002,28.615612,45.179641999999994,-6.820358000000006,39.875211,-11.259599,10.781463204833752,7.893671691508704,147,223,37.9186,1.9185999999999979
Bundesliga,2017,15,Freiburg,34,8,12,14,32,56,36,36.982344999999995,4.982344999999995,29.404562999999996,45.660264999999995,-10.339735000000005,41.871366,-12.466803,13.677984209734353,9.288631912664082,165,204,40.820299999999996,4.820299999999996
Bundesliga,2017,16,Wolfsburg,34,6,15,13,36,48,33,32.1054943,-3.8945057000000034,27.363924300000004,49.43015900000001,1.4301590000000104,42.46206300000001,-15.0981387,14.019682026347041,10.214229415104297,139,237,34.799699999999994,1.7996999999999943
Bundesliga,2017,17,Hamburger SV,34,8,7,19,29,53,31,36.039135210000005,7.039135210000005,32.10216121,54.057851299999996,1.0578512999999958,51.0267473,-18.92458609,9.74350394210997,8.159852639939084,190,216,38.5863,7.586300000000001
Bundesliga,2017,18,FC Cologne,34,5,7,22,35,70,22,41.500611000000006,6.500611000000006,39.22728000000001,67.169223,-2.8307769999999977,60.349242999999994,-21.121963,12.323152280277487,10.48903619014513,208,245,32.183,10.183
Bundesliga,2018,1,Bayern Munich,34,24,6,4,88,32,78,92.24085700000002,4.24085700000002,89.209907,27.412343700000005,-4.5876562999999955,22.8657611,66.3441459,8.64257255345579,30.236540574321232,435,89,82.003,4.003
Bundesliga,2018,2,Borussia Dortmund,34,23,7,4,81,44,76,64.99440200000001,-16.005597999999992,61.963292,42.875457,-1.1245430000000027,39.08664099999999,22.876651000000003,14.560877751347858,15.574331564989079,268,159,62.854,-13.146
Bundesliga,2018,3,RasenBallsport Leipzig,34,19,9,6,63,29,66,68.246406,5.246405999999993,62.94214399999999,39.653422000000006,10.653422000000006,35.10698800000001,27.835156,10.663369039353789,10.547468787706094,245,160,63.056700000000006,-2.9432999999999936
Bundesliga,2018,4,Bayer Leverkusen,34,18,4,12,69,52,58,61.489672000000006,-7.510327999999994,57.70110540000001,45.71042800000001,-6.289571999999993,41.163765,16.5373404,10.26400561819217,15.042458978643571,288,165,57.402,-0.597999999999999
Bundesliga,2018,5,Borussia M.Gladbach,34,16,7,11,55,42,55,54.926188999999994,-0.07381100000000629,49.51947199999999,52.868345,10.868344999999998,50.595009,-1.0755370000000002,16.61316998309076,18.875893984673272,237,227,51.3782,-3.6218000000000004
Bundesliga,2018,6,Wolfsburg,34,16,7,11,62,50,55,49.490941,-12.509059,45.702555999999994,49.835679000000006,-0.16432099999999394,45.194779000000004,0.5077770000000004,10.774149849533996,13.034452582184933,181,182,47.03530000000001,-7.9646999999999935
Bundesliga,2018,7,Eintracht Frankfurt,34,15,9,10,60,48,54,61.842493,1.8424929999999975,58.81137999999999,51.01787399999999,3.017873999999992,50.260093999999995,8.551286,11.387400302756431,10.680012207908398,178,217,54.3757,0.3757000000000019
Bundesliga,2018,8,Werder Bremen,34,14,11,9,58,49,53,49.360428999999996,-8.639571000000004,46.32931,56.70904,7.709040000000002,52.920238999999995,-6.590929000000001,11.85614479001127,15.167843819618527,233,206,44.3628,-8.6372
Bundesliga,2018,9,Hoffenheim,34,13,12,9,70,52,51,79.95464399999999,9.954643999999988,74.65037199999999,53.288005000000005,1.2880050000000054,47.983984,26.666388,9.062837225379198,13.833265466365473,308,239,62.956,11.956000000000003
Bundesliga,2018,10,Fortuna Duesseldorf,34,13,5,16,49,65,44,49.474933,0.47493300000000005,44.17074699999999,63.06352,-1.936480000000003,57.759085,-13.588337999999998,17.28416196300038,10.344535979810232,163,223,39.2058,-4.7941999999999965
Bundesliga,2018,11,Hertha Berlin,34,11,10,13,49,57,43,50.520191999999994,1.5201919999999944,47.48908,61.583148,4.583148000000001,57.036979,-9.547899000000001,12.126609539600523,12.111640071398456,194,252,41.950199999999995,-1.0498000000000047
Bundesliga,2018,12,Mainz 05,34,12,7,15,46,57,43,49.214245,3.2142449999999982,46.941165,62.80341099999999,5.80341099999999,59.77279099999999,-12.831625999999998,14.183304967594417,10.580645158882353,211,244,39.3397,-3.6602999999999994
Bundesliga,2018,13,Freiburg,34,8,12,14,46,61,36,41.225196,-4.774804000000003,36.584205,61.429392,0.429392,56.124945000000004,-19.54074,14.873624937246412,11.06321229552573,141,249,35.668899999999994,-0.3311000000000064
Bundesliga,2018,14,Schalke 04,34,8,9,17,37,55,33,46.618307,9.618307000000001,39.79839799999999,51.939163,-3.0608369999999994,47.392663,-7.594264999999999,11.942048325079872,8.96341887316962,168,184,44.157599999999995,11.157599999999995
Bundesliga,2018,15,Augsburg,34,8,8,18,51,71,32,47.443577000000005,-3.5564229999999952,43.654934000000004,63.79156999999999,-7.208430000000007,62.173739999999995,-18.518805999999998,11.918817082532462,11.325131883623337,182,266,37.081500000000005,5.0815000000000055
Bundesliga,2018,16,VfB Stuttgart,34,7,7,20,32,70,28,37.3775347,5.377534699999998,36.619756699999996,62.698248,-7.3017520000000005,60.424928,-23.8051713,14.468857258758288,10.83829290222132,153,260,31.9873,3.987300000000001
Bundesliga,2018,17,Hannover 96,34,5,6,23,31,71,21,34.808797,3.8087969999999984,32.535470000000004,73.120366,2.120366000000004,67.81601500000001,-35.280545,18.073765491619444,9.462546960460609,157,309,25.205499999999997,4.205499999999997
Bundesliga,2018,18,Nuernberg,34,3,10,21,26,68,19,35.371742999999995,9.371742999999995,30.825158000000002,54.801145999999996,-13.198854000000004,51.770045999999994,-20.944888,20.304274836579378,11.318299423630194,148,259,35.11579999999999,16.115799999999993
